0,42.09621993127148
1,41.95876288659794
2,41.8213058419244
3,42.09621993127148
4,42.2680412371134
5,42.2680412371134
6,42.319587628865975
7,42.439862542955325
8,42.439862542955325
9,42.40549828178694
10,42.78350515463917
11,42.80068728522337
12,42.81786941580756
13,42.78350515463917
14,43.092783505154635
15,42.955326460481096
16,43.12714776632302
17,43.350515463917525
18,43.50515463917525
19,43.608247422680414
20,43.6254295532646
21,44.329896907216494
22,44.845360824742265
23,44.74226804123711
24,45.756013745704465
25,45.893470790378004
26,47.85223367697594
27,46.63230240549828
28,48.6254295532646
29,64.74226804123711
30,64.77663230240549
31,64.69072164948453
32,64.87972508591065
33,64.87972508591065
34,64.86254295532646
35,64.98281786941581
36,64.91408934707904
37,64.87972508591065
38,64.98281786941581
39,64.87972508591065
40,64.63917525773195
41,64.74226804123711
42,64.67353951890034
43,64.62199312714776
44,65.0
45,65.29209621993127
46,55.171821305841924
47,53.90034364261168
48,53.986254295532646
49,53.05841924398625
50,51.75257731958763
51,52.98969072164948
52,51.09965635738831
53,50.85910652920962
54,50.30927835051546
55,50.27491408934708
56,50.103092783505154
57,50.34364261168385
58,50.25773195876288
59,49.707903780068726
60,49.79381443298969
61,50.29209621993127
62,49.94845360824742
63,49.94845360824742
64,49.72508591065292
65,49.707903780068726
66,49.3127147766323
67,49.3127147766323
68,49.43298969072165
69,49.87972508591065
70,49.55326460481099
71,49.192439862542955
72,49.20962199312714
73,49.3127147766323
74,49.192439862542955
75,49.29553264604811
76,49.20962199312714
77,48.69415807560137
78,49.20962199312714
79,49.192439862542955
80,49.192439862542955
81,49.24398625429553
82,49.192439862542955
83,49.17525773195876
84,49.192439862542955
85,49.27835051546391
86,49.192439862542955
87,48.71134020618557
88,48.934707903780065
89,49.17525773195876
90,49.20962199312714
91,48.934707903780065
92,48.95189003436426
93,49.02061855670103
94,49.329896907216494
95,49.329896907216494
96,49.329896907216494
97,49.57044673539519
98,49.67353951890034
99,49.39862542955326
100,49.36426116838488
101,49.34707903780068
102,49.587628865979376
103,50.034364261168385
104,50.08591065292096
105,50.01718213058419
106,49.982817869415804
107,50.13745704467354
108,50.567010309278345
109,50.25773195876288
110,50.48109965635739
111,50.85910652920962
112,50.893470790378004
113,51.09965635738831
114,51.25429553264605
115,51.23711340206185
116,52.81786941580756
117,52.69759450171821
118,53.797250859106526
119,54.41580756013745
120,56.20274914089347
121,63.07560137457045
122,63.419243986254294
123,63.213058419243985
124,63.47079037800687
125,63.55670103092783
126,63.230240549828174
127,63.676975945017176
128,63.865979381443296
129,63.53951890034364
130,63.986254295532646
131,64.26116838487972
132,64.36426116838487
133,64.43298969072164
134,66.63230240549828
135,64.79381443298969
136,65.08591065292096
137,67.78350515463917
138,67.80068728522336
139,73.24742268041237
140,65.10309278350515
141,63.50515463917525
142,62.68041237113402
143,61.37457044673539
144,60.446735395189
145,60.2233676975945
146,59.054982817869416
147,58.88316151202749
148,58.88316151202749
149,58.71134020618556
150,58.33333333333333
151,57.88659793814433
152,57.2680412371134
153,57.0446735395189
154,56.460481099656356
155,56.64948453608247
156,56.51202749140893
157,56.32302405498282
158,56.21993127147766
159,56.16838487972508
160,55.99656357388316
161,55.41237113402062
162,55.60137457044673
163,55.73883161512027
164,55.446735395189
165,55.48109965635739
166,55.429553264604806
167,55.429553264604806
168,55.39518900343642
169,55.29209621993127
170,55.171821305841924
171,55.08591065292096
172,55.06872852233677
173,55.06872852233677
174,55.06872852233677
175,54.81099656357388
176,55.06872852233677
177,55.06872852233677
178,55.08591065292096
179,55.08591065292096
180,55.08591065292096
